-0.304345	0.380987	0.911722	0
-0.295061	0.381418	0.912118	0
-0.284671	0.381343	0.911737	0
-0.274835	0.383114	0.912968	0
-0.264817	0.383489	0.913125	0
-0.254541	0.383302	0.913152	0
-0.244926	0.383658	0.91393	0
-0.234628	0.383646	0.914163	0
-0.224898	0.384665	0.914312	0
-0.215216	0.384972	0.915085	0
-0.204782	0.38491	0.914652	0
-0.194854	0.385128	0.915137	0
-0.184726	0.385233	0.91504	0
-0.174852	0.386595	0.914917	0
-0.165144	0.387174	0.916027	0
-0.155922	0.388556	0.916529	0
-0.143647	0.388388	0.917667	0
-0.135056	0.388284	0.917	0
-0.125483	0.387572	0.91684	0
-0.11632	0.387928	0.917786	0
-0.0885258	0.388709	0.918	0
-0.152664	0.390553	0.915857	0
-0.144968	0.390498	0.916364	0
-0.134761	0.390647	0.915	0
-0.124654	0.390647	0.915	0
-0.114565	0.390692	0.916846	0
-0.104695	0.391196	0.918	0
-0.094964	0.391123	0.918	0
-0.0859505	0.391284	0.918	0
-0.0780637	0.391928	0.918	0
-0.0611633	0.391928	0.918	0
-0.484874	0.358774	0.928	0
-0.474584	0.35755	0.927053	0
-0.465345	0.357331	0.926375	0
-0.455542	0.357574	0.92692	0
-0.44446	0.356713	0.926742	0
-0.434656	0.356987	0.926862	0
-0.424734	0.357669	0.92725	0
-0.41481	0.357524	0.926875	0
-0.405887	0.358027	0.927572	0
-0.394501	0.357844	0.927539	0
-0.385375	0.357756	0.926571	0
-0.376233	0.358345	0.927539	0
-0.364648	0.35884	0.927571	0
-0.357147	0.358774	0.928	0
-0.484122	0.364	0.925759	0
-0.475372	0.363705	0.9226	0
-0.464642	0.362142	0.922174	0
-0.454682	0.362421	0.922586	0
-0.445086	0.362254	0.922182	0
-0.435092	0.361237	0.922053	0
-0.425373	0.362408	0.92268	0
-0.415048	0.362309	0.922192	0
-0.40476	0.362503	0.923697	0
-0.3954	0.362667	0.923794	0
-0.384665	0.362764	0.922786	0
-0.374813	0.36292	0.923429	0
-0.364596	0.362755	0.923486	0
-0.354838	0.36429	0.924245	0
-0.344799	0.36453	0.924467	0
-0.335157	0.365932	0.925	0
-0.325005	0.36624	0.925833	0
-0.315061	0.365944	0.925571	0
-0.305284	0.365921	0.926158	0
-0.295183	0.366922	0.92656	0
-0.285096	0.367449	0.926292	0
-0.275073	0.368036	0.92695	0
-0.265216	0.368537	0.928	0
-0.255454	0.368537	0.928	0
-0.246505	0.368537	0.928	0
-0.482576	0.370736	0.92	0
-0.479887	0.370199	0.92	0
-0.334442	0.370468	0.92	0
-0.324915	0.371286	0.9215	0
-0.314707	0.372072	0.920882	0
-0.304572	0.372356	0.922072	0
-0.294777	0.372616	0.922276	0
-0.2853	0.372769	0.922104	0
-0.274929	0.37277	0.922382	0
-0.264684	0.372943	0.923743	0
-0.254832	0.373615	0.923956	0
-0.244818	0.375007	0.924302	0
-0.235313	0.375164	0.924667	0
-0.225041	0.376586	0.923911	0
-0.214608	0.376466	0.924391	0
-0.204951	0.375965	0.924653	0
-0.195176	0.376753	0.9245	0
-0.18556	0.377414	0.925029	0
-0.175618	0.377012	0.92692	0
-0.164494	0.378062	0.927211	0
-0.155039	0.378764	0.928	0
-0.144811	0.379926	0.928	0
-0.135049	0.379926	0.928	0
-0.124473	0.379926	0.928	0
-0.114303	0.379926	0.928	0
-0.109829	0.379926	0.928	0
-0.216151	0.38149	0.92	0
-0.204859	0.38149	0.92	0
-0.181449	0.380718	0.924	0
-0.175081	0.381759	0.922308	0
-0.164872	0.382599	0.923408	0
-0.15479	0.383645	0.923024	0
-0.14521	0.384445	0.923825	0
-0.135206	0.384153	0.924432	0
-0.125116	0.383823	0.925387	0
-0.11483	0.384162	0.92379	0
-0.105058	0.385657	0.924784	0
-0.0948678	0.385953	0.92492	0
-0.0844001	0.386193	0.924523	0
-0.0748108	0.386426	0.925675	0
-0.0652308	0.38654	0.926	0
-0.055333	0.386771	0.926115	0
-0.0457406	0.387625	0.927369	0
-0.0348197	0.38734	0.92725	0
-0.0246378	0.386907	0.926542	0
-0.0153412	0.38841	0.928	0
-0.00488128	0.389689	0.928	0
0.00488128	0.389689	0.928	0
0.0138303	0.389282	0.928	0
0.0244064	0.389689	0.928	0
0.0322707	0.389689	0.928	0
-0.104043	0.391169	0.92	0
-0.0822664	0.391169	0.92	0
-0.074239	0.391427	0.921059	0
-0.0649001	0.391289	0.921556	0
-0.0548231	0.391486	0.922136	0
-0.0453495	0.391952	0.92375	0
-0.0352024	0.391901	0.923923	0
-0.024626	0.391791	0.92284	0
-0.0145894	0.39234	0.924667	0
-0.00487218	0.392959	0.926125	0
0.00486532	0.392571	0.925208	0
0.0145997	0.392517	0.925083	0
0.0243651	0.393082	0.926417	0
0.034926	0.393117	0.9265	0
0.0451258	0.393375	0.926286	0
0.0552616	0.394143	0.927	0
0.0648659	0.394214	0.926941	0
0.0747787	0.394669	0.927143	0
0.0840492	0.394554	0.9272	0
0.0947782	0.39579	0.928	0
0.104948	0.396197	0.928	0
0.113083	0.396197	0.928	0
-0.491743	0.349483	0.938	0
-0.484791	0.348736	0.938	0
-0.474411	0.34736	0.936714	0
-0.465312	0.345991	0.936821	0
-0.456104	0.347513	0.936895	0
-0.446281	0.349248	0.938	0
-0.435201	0.347776	0.937833	0
-0.424851	0.347078	0.936421	0
-0.414707	0.347368	0.936737	0
-0.404837	0.347773	0.937333	0
-0.395533	0.348935	0.938	0
-0.385336	0.349483	0.938	0
-0.374975	0.349483	0.938	0
-0.367574	0.349483	0.938	0
-0.491278	0.352976	0.9368	0
-0.485226	0.354491	0.933146	0
-0.474863	0.352694	0.933032	0
-0.464893	0.352511	0.932967	0
-0.454869	0.352488	0.933313	0
-0.444959	0.352102	0.933875	0
-0.434552	0.352142	0.933111	0
-0.425111	0.352348	0.932536	0
-0.415182	0.352358	0.932156	0
-0.405025	0.353289	0.932975	0
-0.395063	0.353462	0.933445	0
-0.3847	0.353616	0.934333	0
-0.374942	0.354571	0.93485	0
-0.365267	0.35492	0.93481	0
-0.354959	0.355868	0.934302	0
-0.345105	0.356087	0.934659	0
-0.335235	0.355561	0.935854	0
-0.325348	0.356623	0.936059	0
-0.31503	0.357223	0.936875	0
-0.304671	0.358048	0.93675	0
-0.294816	0.358048	0.93675	0
-0.285358	0.358158	0.93725	0
-0.2749	0.35863	0.937769	0
-0.266043	0.35938	0.936909	0
-0.255739	0.359351	0.938	0
-0.3418	0.360864	0.932	0
-0.334968	0.361093	0.931286	0
-0.325242	0.361176	0.931615	0
-0.315213	0.360943	0.9315	0
-0.304664	0.361436	0.931412	0
-0.294624	0.362814	0.9322	0
-0.284622	0.363141	0.933667	0
-0.275087	0.363507	0.933412	0
-0.264904	0.364512	0.933191	0
-0.254808	0.364393	0.934182	0
-0.244791	0.365113	0.934465	0
-0.234904	0.366075	0.93519	0
-0.225058	0.36634	0.936	0
-0.214797	0.36681	0.936062	0
-0.205122	0.366785	0.935265	0
-0.195398	0.366161	0.9365	0
-0.185653	0.366987	0.936645	0
-0.174915	0.36872	0.936737	0
-0.164428	0.36841	0.937143	0
-0.155456	0.368347	0.93725	0
-0.145101	0.368471	0.938	0
-0.134859	0.368396	0.938	0
-0.124236	0.368657	0.937538	0
-0.119235	0.369219	0.938	0
-0.234217	0.370993	0.9309	0
-0.224749	0.371544	0.931895	0
-0.215982	0.371607	0.931308	0
-0.204207	0.370766	0.931333	0
-0.195013	0.371689	0.932056	0
-0.184938	0.372256	0.931375	0
-0.174477	0.373131	0.932111	0
-0.165056	0.373415	0.932067	0
-0.154514	0.373841	0.932821	0
-0.144801	0.374954	0.933837	0
-0.134737	0.375216	0.9342	0
-0.124774	0.375133	0.933696	0
-0.114849	0.375284	0.934104	0
-0.105315	0.376422	0.935828	0
-0.0952082	0.375901	0.936222	0
-0.0852248	0.37489	0.935372	0
-0.0758327	0.376029	0.936059	0
-0.0652109	0.377203	0.937156	0
-0.0543407	0.377466	0.936556	0
-0.0443428	0.376602	0.936687	0
-0.0350301	0.37752	0.9365	0
-0.0257441	0.378782	0.93725	0
-0.0139793	0.379086	0.938	0
-0.00493388	0.379086	0.938	0
0.00411157	0.379086	0.938	0
0.0164463	0.379086	0.938	0
0.0205578	0.379086	0.938	0
-0.125719	0.380745	0.93	0
-0.118218	0.380745	0.93	0
-0.103839	0.380582	0.9312	0
-0.0947273	0.380541	0.9315	0
-0.0854808	0.381044	0.931	0
-0.0751273	0.381357	0.9315	0
-0.0650498	0.382243	0.932524	0
-0.0553802	0.382624	0.93284	0
-0.0449541	0.383182	0.932355	0
-0.0347419	0.383067	0.932104	0
-0.0241249	0.382464	0.932929	0
-0.0144966	0.383909	0.93425	0
-0.00491481	0.384983	0.934375	0
0.00491112	0.384743	0.933792	0
0.0148812	0.38459	0.934022	0
0.0245886	0.385199	0.934896	0
0.0343787	0.385614	0.934695	0
0.0442023	0.385696	0.935026	0
0.0546165	0.385976	0.936308	0
0.0650363	0.386167	0.936294	0
0.0755855	0.385894	0.936286	0
0.0851105	0.386632	0.9365	0
0.0947854	0.388273	0.937294	0
0.105288	0.387697	0.936695	0
0.114933	0.387959	0.937045	0
0.123464	0.388484	0.938	0
0.0370962	0.390529	0.93	0
0.0469319	0.390947	0.931	0
0.0555495	0.391297	0.931833	0
0.0654739	0.391428	0.931737	0
0.0750852	0.391521	0.930955	0
0.0853293	0.391853	0.932048	0
0.0950102	0.393183	0.933733	0
0.104611	0.393111	0.932267	0
0.114919	0.393538	0.932029	0
0.124811	0.393799	0.934098	0
0.134794	0.394346	0.935023	0
0.144672	0.394365	0.935439	0
0.154856	0.394802	0.93575	0
0.1649	0.394329	0.935167	0
0.174818	0.395454	0.935714	0
0.185087	0.394885	0.935025	0
0.195035	0.395444	0.93525	0
0.205207	0.396454	0.9363	0
0.215124	0.395995	0.936273	0
0.224572	0.39614	0.936406	0
0.234805	0.397361	0.9365	0
0.244657	0.397361	0.9365	0
0.253631	0.398274	0.936714	0
0.265607	0.398411	0.938	0
0.274653	0.398	0.938	0
0.283904	0.398411	0.938	0
0.293895	0.398822	0.938	0
0.305078	0.398822	0.938	0
0.258206	0.400467	0.938	0
0.264785	0.400467	0.938	0
0.274653	0.400467	0.938	0
0.28452	0.400467	0.938	0
0.294388	0.400467	0.938	0
0.304256	0.400467	0.938	0
0.314398	0.400467	0.938	0
-0.494659	0.339247	0.948	0
-0.485323	0.338622	0.947714	0
-0.475043	0.338011	0.947333	0
-0.464664	0.337865	0.94656	0
-0.455264	0.337352	0.947182	0
-0.445314	0.338188	0.94725	0
-0.434906	0.337216	0.94713	0
-0.425493	0.337702	0.9474	0
-0.415345	0.33809	0.947556	0
-0.405282	0.338011	0.947333	0
-0.395925	0.338439	0.9476	0
-0.385546	0.339156	0.948	0
-0.376313	0.339247	0.948	0
-0.369831	0.339912	0.948	0
-0.49327	0.344589	0.944345	0
-0.484512	0.344108	0.943706	0
-0.475163	0.343195	0.943	0
-0.464029	0.341914	0.941941	0
-0.454365	0.34328	0.9424	0
-0.445073	0.344574	0.9427	0
-0.434646	0.342854	0.9427	0
-0.424813	0.3432	0.9435	0
-0.414857	0.34313	0.943	0
-0.4049	0.343245	0.943188	0
-0.394947	0.344443	0.943219	0
-0.385341	0.345029	0.943833	0
-0.375075	0.345069	0.943431	0
-0.365282	0.345543	0.945137	0
-0.355315	0.346624	0.946158	0
-0.345551	0.346464	0.946316	0
-0.335618	0.347076	0.946121	0
-0.326169	0.347752	0.94695	0
-0.315619	0.348487	0.947429	0
-0.30539	0.349118	0.948	0
-0.294202	0.349054	0.948	0
-0.284823	0.349647	0.948	0
-0.274256	0.349885	0.948	0
-0.264745	0.349331	0.948	0
-0.258466	0.349885	0.948	0
-0.383191	0.350228	0.94	0
-0.36204	0.350778	0.94	0
-0.354478	0.351181	0.940545	0
-0.345101	0.350778	0.94	0
-0.333627	0.35078	0.9406	0
-0.324401	0.351815	0.942455	0
-0.314535	0.35223	0.942654	0
-0.30481	0.353043	0.94342	0
-0.29485	0.353482	0.944161	0
-0.284694	0.353938	0.944454	0
-0.274839	0.354441	0.944838	0
-0.26498	0.35541	0.944927	0
-0.255094	0.35577	0.945048	0
-0.244922	0.35653	0.946167	0
-0.235012	0.35598	0.94654	0
-0.224932	0.356228	0.946781	0
-0.215145	0.356805	0.94696	0
-0.205586	0.358079	0.947177	0
-0.194889	0.357942	0.947333	0
-0.184743	0.358163	0.947684	0
-0.174446	0.358027	0.947556	0
-0.164982	0.358376	0.9476	0
-0.155175	0.35962	0.948	0
-0.144608	0.359858	0.948	0
-0.134635	0.359858	0.948	0
-0.128817	0.359858	0.948	0
-0.25134	0.360117	0.94	0
-0.244368	0.360555	0.940667	0
-0.235639	0.361126	0.941714	0
-0.224667	0.3617	0.942182	0
-0.21499	0.361881	0.942739	0
-0.205232	0.361706	0.942591	0
-0.1951	0.361263	0.943	0
-0.18489	0.362822	0.943555	0
-0.175072	0.363809	0.943631	0
-0.16494	0.363658	0.943794	0
-0.154489	0.364193	0.945059	0
-0.144641	0.364379	0.944306	0
-0.134795	0.36425	0.94427	0
-0.124833	0.36486	0.945342	0
-0.115035	0.365741	0.9454	0
-0.104657	0.366734	0.945389	0
-0.0945434	0.366557	0.946	0
-0.0844619	0.366326	0.945811	0
-0.0750111	0.365772	0.946459	0
-0.0650215	0.366688	0.947154	0
-0.0547934	0.366948	0.947	0
-0.0455855	0.367532	0.947263	0
-0.0349054	0.369831	0.948	0
-0.0243388	0.369593	0.948	0
-0.0149594	0.368999	0.948	0
-0.00581756	0.369277	0.948	0
0.00540202	0.369415	0.948	0
0.010804	0.369831	0.948	0
-0.113996	0.370281	0.94	0
-0.104965	0.371611	0.940938	0
-0.0952456	0.371012	0.940273	0
-0.0857029	0.370006	0.94	0
-0.0738811	0.37156	0.94165	0
-0.0643476	0.372281	0.942885	0
-0.0546022	0.372472	0.942679	0
-0.0446278	0.371676	0.942727	0
-0.0343105	0.373273	0.943833	0
-0.0246836	0.374551	0.944128	0
-0.0149527	0.375367	0.944111	0
-0.00496826	0.375137	0.944643	0
0.00506489	0.375312	0.944697	0
0.0145912	0.375678	0.944619	0
0.0250934	0.376235	0.945	0
0.034467	0.376383	0.945691	0
0.0445	0.377476	0.947524	0
0.0550738	0.377104	0.946414	0
0.0642193	0.377384	0.946864	0
0.0747446	0.377874	0.947333	0
0.0846878	0.376944	0.947083	0
0.09435	0.377514	0.947619	0
0.104716	0.378141	0.948	0
0.113858	0.37925	0.948	0
0.124163	0.379804	0.948	0
0.135466	0.379804	0.948	0
0.144608	0.379804	0.948	0
0.154581	0.379804	0.948	0
0.0371422	0.381325	0.9415	0
0.0446416	0.381104	0.943	0
0.054157	0.38123	0.942143	0
0.065025	0.381985	0.943429	0
0.0744849	0.381729	0.943571	0
0.0852321	0.381701	0.942348	0
0.0950109	0.383398	0.942912	0
0.104607	0.383076	0.943281	0
0.114893	0.383676	0.944613	0
0.12515	0.384939	0.944512	0
0.134881	0.38589	0.94466	0
0.144657	0.385749	0.944271	0
0.154612	0.386022	0.945063	0
0.164569	0.386337	0.945708	0
0.174605	0.386813	0.94595	0
0.185182	0.387717	0.945314	0
0.194989	0.3874	0.945421	0
0.204965	0.386174	0.946562	0
0.214547	0.386674	0.94713	0
0.224415	0.387535	0.9474	0
0.234753	0.38784	0.947333	0
0.2441	0.388352	0.948	0
0.25431	0.388945	0.948	0
0.264283	0.388945	0.948	0
0.274256	0.388945	0.948	0
0.283564	0.389112	0.948	0
0.293371	0.389777	0.948	0
0.305837	0.389776	0.948	0
0.313317	0.389777	0.948	0
0.1541	0.391432	0.94	0
0.17618	0.391584	0.941091	0
0.183863	0.391364	0.9405	0
0.19574	0.391753	0.940333	0
0.205145	0.391736	0.942182	0
0.21449	0.391318	0.942572	0
0.225504	0.391868	0.94313	0
0.235517	0.3928	0.9433	0
0.245293	0.39279	0.943414	0
0.255445	0.394017	0.943649	0
0.264979	0.39436	0.943675	0
0.275054	0.393953	0.944083	0
0.284927	0.394667	0.944135	0
0.294726	0.395121	0.944364	0
0.304699	0.394828	0.944477	0
0.315259	0.395945	0.944775	0
0.32525	0.396143	0.945196	0
0.335139	0.396618	0.945763	0
0.34488	0.396561	0.94669	0
0.35502	0.39737	0.946593	0
0.365289	0.396835	0.947	0
0.37557	0.39671	0.946387	0
0.385004	0.396906	0.947333	0
0.395316	0.397806	0.947333	0
0.405081	0.397252	0.947143	0
0.414983	0.398364	0.947867	0
0.423851	0.399749	0.948	0
0.437148	0.399749	0.948	0
0.445459	0.399749	0.948	0
0.456263	0.399749	0.948	0
0.318914	0.40132	0.94	0
0.325506	0.40132	0.94	0
0.33566	0.401171	0.9412	0
0.345505	0.40102	0.9424	0
0.355083	0.401236	0.942572	0
0.364982	0.401396	0.944059	0
0.374753	0.40141	0.943177	0
0.385393	0.401105	0.943375	0
0.395072	0.401166	0.943316	0
0.405024	0.4014	0.944312	0
0.415063	0.402275	0.946353	0
0.425015	0.4026	0.946889	0
0.435383	0.402979	0.947778	0
0.445198	0.402837	0.947444	0
0.455271	0.402931	0.947667	0
0.465131	0.402837	0.947444	0
0.474689	0.403366	0.947571	0
0.482857	0.404736	0.948	0
-0.501912	0.327882	0.959	0
-0.494034	0.327053	0.958609	0
-0.484315	0.326733	0.957928	0
-0.474759	0.326968	0.957846	0
-0.466287	0.32719	0.9587	0
-0.455316	0.327624	0.95825	0
-0.445305	0.327115	0.95804	0
-0.436097	0.328077	0.957895	0
-0.428096	0.329047	0.9575	0
-0.413916	0.328443	0.959	0
-0.406069	0.328387	0.959	0
-0.502933	0.33384	0.955538	0
-0.494957	0.3341	0.953487	0
-0.484735	0.334017	0.953235	0
-0.474605	0.333625	0.9538	0
-0.464774	0.332795	0.954896	0
-0.454395	0.333372	0.953929	0
-0.444879	0.333879	0.953207	0
-0.434972	0.332598	0.95325	0
-0.42524	0.333247	0.954914	0
-0.415181	0.333203	0.955189	0
-0.405142	0.333378	0.9555	0
-0.39495	0.334066	0.955643	0
-0.385261	0.334652	0.955952	0
-0.374869	0.335436	0.955308	0
-0.365349	0.336308	0.955461	0
-0.354745	0.336505	0.956344	0
-0.345192	0.336585	0.957	0
-0.335431	0.337359	0.957889	0
-0.32474	0.338456	0.958	0
-0.314661	0.338456	0.958	0
-0.304548	0.338534	0.957941	0
-0.295583	0.338613	0.958077	0
-0.285005	0.338811	0.959	0
-0.276598	0.338811	0.959	0
-0.268191	0.338811	0.959	0
-0.363759	0.340961	0.951445	0
-0.356039	0.34128	0.951462	0
-0.344405	0.341252	0.952	0
-0.334482	0.342402	0.95313	0
-0.324774	0.343713	0.953333	0
-0.315009	0.343843	0.952676	0
-0.305297	0.344559	0.95354	0
-0.29504	0.344049	0.953821	0
-0.285213	0.344803	0.954666	0
-0.275379	0.344957	0.955149	0
-0.265139	0.34475	0.955361	0
-0.25544	0.345739	0.956949	0
-0.244914	0.346081	0.957064	0
-0.23538	0.34678	0.956161	0
-0.225298	0.347791	0.957636	0
-0.214855	0.348235	0.9581	0
-0.204923	0.348535	0.958	0
-0.194844	0.348535	0.958	0
-0.184637	0.348263	0.958571	0
-0.174164	0.348518	0.958308	0
-0.165623	0.3489	0.959	0
-0.254184	0.351131	0.952077	0
-0.245398	0.351401	0.952111	0
-0.234796	0.351082	0.952	0
-0.225166	0.351485	0.952579	0
-0.21474	0.352469	0.953125	0
-0.204882	0.354045	0.953906	0
-0.194924	0.353569	0.953467	0
-0.185116	0.353173	0.953909	0
-0.175336	0.353174	0.953636	0
-0.164636	0.353661	0.95469	0
-0.154804	0.355404	0.955455	0
-0.144899	0.355839	0.955414	0
-0.135122	0.355294	0.955875	0
-0.125404	0.356225	0.955683	0
-0.115324	0.356494	0.956424	0
-0.105073	0.35627	0.957454	0
-0.0953292	0.356685	0.956857	0
-0.085877	0.357262	0.9575	0
-0.075773	0.358278	0.957579	0
-0.0655251	0.357866	0.95825	0
-0.0557461	0.35807	0.958182	0
-0.04652	0.358709	0.959	0
-0.0353104	0.358989	0.959	0
-0.0252217	0.358989	0.959	0
-0.0193366	0.358989	0.959	0
-0.00364313	0.358709	0.959	0
0.00389646	0.358631	0.958455	0
-0.135061	0.360996	0.951	0
-0.124223	0.360996	0.951	0
-0.114039	0.361034	0.951833	0
-0.105375	0.361879	0.95245	0
-0.0951656	0.361459	0.952222	0
-0.0853682	0.361254	0.951941	0
-0.0748092	0.361168	0.952714	0
-0.0648627	0.36236	0.953	0
-0.0551551	0.362683	0.95325	0
-0.0447977	0.363276	0.954886	0
-0.0351664	0.365056	0.955104	0
-0.0252142	0.365013	0.955319	0
-0.0150736	0.36427	0.955238	0
-0.00485447	0.364465	0.954578	0
0.00505982	0.364783	0.954386	0
0.0145504	0.365776	0.956026	0
0.0251645	0.366549	0.9568	0
0.0349851	0.367201	0.957154	0
0.0453281	0.367658	0.9575	0
0.0554294	0.367851	0.958	0
0.0649994	0.367786	0.958143	0
0.0748244	0.368657	0.959	0
0.08613	0.369251	0.958	0
0.0954614	0.368691	0.958	0
0.1047	0.368691	0.958	0
0.113928	0.369152	0.958571	0
0.123586	0.369078	0.959	0
0.134516	0.369078	0.959	0
0.142082	0.369078	0.959	0
0.016852	0.371067	0.9516	0
0.0245639	0.370969	0.952143	0
0.0355455	0.370978	0.9518	0
0.045385	0.373005	0.952815	0
0.0549741	0.372606	0.953261	0
0.0657055	0.373025	0.953689	0
0.0753141	0.373217	0.954556	0
0.0851634	0.372595	0.954148	0
0.0954041	0.373078	0.953429	0
0.10531	0.373591	0.953367	0
0.115512	0.374687	0.954143	0
0.125171	0.375086	0.955063	0
0.135253	0.375186	0.955312	0
0.144882	0.375178	0.955296	0
0.154613	0.37636	0.955854	0
0.164775	0.375816	0.9566	0
0.174552	0.375714	0.956343	0
0.184206	0.377347	0.957174	0
0.194811	0.378703	0.957833	0
0.205081	0.378705	0.957588	0
0.215325	0.378413	0.95795	0
0.224834	0.378551	0.957895	0
0.234811	0.37893	0.957875	0
0.244461	0.379289	0.95825	0
0.255748	0.379166	0.959	0
0.265669	0.379166	0.959	0
0.274076	0.379166	0.959	0
0.127558	0.381005	0.951	0
0.130892	0.381005	0.951	0
0.15507	0.381005	0.951	0
0.165248	0.380571	0.952	0
0.175202	0.381271	0.951667	0
0.185139	0.382434	0.952217	0
0.195042	0.382411	0.953	0
0.205037	0.381937	0.953333	0
0.215623	0.382672	0.953174	0
0.225437	0.383206	0.952929	0
0.235119	0.383545	0.953034	0
0.245511	0.383878	0.954361	0
0.255306	0.384388	0.955285	0
0.265276	0.384274	0.955	0
0.275467	0.384474	0.9555	0
0.28537	0.385759	0.955265	0
0.294907	0.386369	0.956146	0
0.304879	0.38557	0.95606	0
0.314755	0.38567	0.9555	0
0.325094	0.386194	0.9555	0
0.334794	0.385651	0.956333	0
0.344676	0.386653	0.9577	0
0.355068	0.387804	0.9575	0
0.365141	0.387804	0.9575	0
0.375124	0.3879	0.957826	0
0.385205	0.387959	0.9578	0
0.39536	0.387804	0.9575	0
0.404984	0.388033	0.957571	0
0.415443	0.388847	0.958	0
0.424905	0.388905	0.958143	0
0.434654	0.389255	0.959	0
0.299302	0.39101	0.951	0
0.300969	0.39101	0.951	0
0.317811	0.390798	0.9515	0
0.324648	0.390889	0.951286	0
0.334983	0.391524	0.952	0
0.344787	0.3919	0.952526	0
0.354637	0.392647	0.952958	0
0.364613	0.392684	0.952577	0
0.374748	0.392362	0.952818	0
0.385262	0.392504	0.953286	0
0.394923	0.393416	0.9528	0
0.404827	0.393128	0.953	0
0.415185	0.393782	0.953032	0
0.42522	0.395003	0.95339	0
0.435083	0.394913	0.954413	0
0.444998	0.395303	0.955222	0
0.454828	0.395225	0.955468	0
0.464694	0.395389	0.956023	0
0.474237	0.396796	0.956923	0
0.484291	0.397526	0.957778	0
0.493748	0.39828	0.9586	0
0.50399	0.399252	0.958333	0
0.510319	0.399344	0.959	0
0.429361	0.401015	0.951	0
0.43503	0.401015	0.951	0
0.455229	0.400849	0.9514	0
0.465708	0.400896	0.951286	0
0.475237	0.401077	0.952	0
0.485188	0.402988	0.953048	0
0.494852	0.403735	0.954903	0
0.504337	0.403811	0.955531	0
0.510319	0.401025	0.959	0
-0.504142	0.318162	0.967	0
-0.494756	0.317209	0.9667	0
-0.485652	0.3184	0.9668	0
